Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.697162,"25,125,947.71","17,516,872.4","1,696,144.58",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
LQ/ADA,0.3,93.170264,"145,391.5","13,546,165.2","464,546.67",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
WMT/ADA,0.3,0.813153,"12,529,113.05","10,188,088.18","604,523.92",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
MELD/ADA,0.3,0.128782,"10,251,780.34","1,320,248.83","691,110.01",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
PAVIA/ADA,0.3,0.100348,"12,042,169","1,208,411.14","217,950.81",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
XRAY/ADA,0.3,0.165363,"6,454,018","1,067,256.24","56,736.84",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
ADAX/ADA,0.3,0.288041,"2,727,510","785,635.67","183,866.30",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
AADA/ADA,0.3,1.860701,"394,761.26","734,533.03","67,822.69",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
VYFI/ADA,0.3,1.673513,"332,606.77","556,622.08","80,003.73",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
MILK/ADA,0.3,6.138902,"51,920","318,731.83","108,999.24",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
MINt/ADA,0.3,0.128981,"1,604,386.61","206,936.85","39,500.38",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
CLAP/ADA,0.3,0.034984,"5,585,428.65","195,401.27","16,920.55",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
CHRLZ/ADA,0.3,0,"6,816,246,303,328","155,400.64","3,210.11",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
DANA/ADA,0.05,2.172258,"67,488.9","146,603.35","16,590.17",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
WMT/ADA,0.05,0.812849,"172,620.43","140,314.38","1,900.95",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
ASHIB/ADA,1,0.000034,"3,166,944,299.14","107,893.21","4,642.75",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
BISON/ADA,0.3,0,"98,919,834,081,857","96,037.9","3,067.41",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
FIRE/ADA,0.3,0.033879,"2,669,244","90,431.9","25,774.92",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
HOSKY/ADA,0.3,0,"944,853,685,965","71,003.41","40,107.02",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
MIN/ADA,0.3,0.33391,"197,903.8","66,082.07","117,686.47",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
FLICK/ADA,0.3,0.006105,"9,047,462","55,242.5","11,591.14",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
cNETA/ADA,0.3,0.097515,"491,287","47,908.18","27,609.16",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
MELD/ADA,1,0.12941,"342,704.76","44,349.72","2,807.61",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
CNFT/ADA,0.3,0.011661,"3,567,334","41,599.99","3,535.57",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
REVU/ADA,0.3,0.115365,"300,591.62","34,677.97","6,939.46",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
unsi…en/ADA,1,46.273681,677,"31,327.28","8,660.48",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
BDOGE/ADA,1,0.005279,"5,587,605","29,499.29","2,563.73",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
DRIP/ADA,1,0.003038,"9,520,053.54","28,925.28","12,978.85",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
MONET/ADA,0.3,0.000843,"33,640,689.82","28,391.68",258.87,2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
QUID/ADA,0.3,0.013765,"1,854,806","25,532.05","1,829.58",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
SKULL/ADA,1,0.151474,"158,566","24,018.67","2,036.11",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
MINt/ADA,0.05,0.123004,"174,269.07","21,435.85",N/A,2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
RAG/ADA,1,0.000746,"27,961,090","20,864.14",N/A,2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
MIN/ADA,0.05,0.33136,"57,824.41","19,160.72","4,259.86",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
GOKEY/ADA,0.3,0.016292,"1,137,899","18,539.36",10.03,2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
CDX/ADA,1,0.46495,"38,906","18,089.37","2,699.50",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
XDIA…ND/ADA,1,21.02444,825,"17,345.16","2,915.23",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
cMETA/ADA,0.3,0.038193,"436,987","16,689.84",613.63,2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
RAVE/ADA,1,0.005497,"2,902,917","15,959.08","4,327.89",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
MEOW/ADA,0.3,0.000001,"12,923,466,341","15,651.18","5,915.56",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
DANA/ADA,0.3,2.188129,"6,389.28","13,980.57",N/A,2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
CARGO/ADA,0.3,0.320807,"40,957.53","13,139.48","2,464.26",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
HOSKY/ADA,0.05,0,"146,156,839,942","11,543.48","1,130.95",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
WMT/ADA,1,0.768512,"14,465.69","11,117.07",N/A,2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
Card…rm/ADA,0.3,0.110195,"97,361","10,728.76",N/A,2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
cbTHC/ADA,0.3,0.046783,"201,381.23","9,421.38",68.34,2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
SHIBA/ADA,1,0.000028,"319,622,706","9,225.74","7,102.95",2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
DRIP/ADA,0.3,0.003002,"2,998,282.04","9,001.64",N/A,2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
FLANO/ADA,1,0.001167,"7,422,752","8,665.39",N/A,2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
FIRE/ADA,1,0.000183,"43,842,262","8,025.67",692.91,2022-02-14 08:00:40.711312,2022-02-14,08:00:40,480
